name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people,row_number
Bulls N Bears - Bar Trade Xchange,false,true,3.9,151,080 45128627,Koramangala 5th Block,"Pub, Bar","Pizza, Mango Cheesecake, Beer, Mocktails, Crispy Water Chestnuts, Cosmopolitan, Prawn","Finger Food, North Indian, Continental, Pizza","1,000",838
Sherlock's Pub,false,true,3.9,592,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",839
Bulls N Bears - Bar Trade Xchange,false,true,3.9,151,080 45128627,Koramangala 5th Block,"Pub, Bar","Pizza, Mango Cheesecake, Beer, Mocktails, Crispy Water Chestnuts, Cosmopolitan, Prawn","Finger Food, North Indian, Continental, Pizza","1,000",840
Sherlock's Pub,false,true,3.9,592,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",841
Momoz,false,false,3.9,626,080 41739353,Koramangala 5th Block,Casual Dining,"Noodles, Thukpa, Chop Suey, Chicken Momo, Cheese Momos, Sweet Corn Soup, Prawn","Chinese, Momos",600,842
Cream Chemistry,true,false,3.9,231,+91 9916025496,Koramangala 5th Block,Dessert Parlor,"Rolls, Chocolate Icecreams, Red Velvet Ice Cream, Ice Cream Roll, Waffles","Ice Cream, Desserts",500,843
Paratha Plaza,true,false,3.9,41,080 40978174,Koramangala 5th Block,Quick Bites,Sattu Paratha,North Indian,250,844
Kinpeetos,true,false,3.9,64,+91 8585982807,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",300,845
Juice Junction,true,false,3.9,70,080 40927571,Koramangala 5th Block,"Beverage Shop, Quick Bites","Sandwiches, Sandwich","Juices, Fast Food",150,846
Cream Chemistry,true,false,3.9,231,+91 9916025496,Koramangala 5th Block,Dessert Parlor,"Rolls, Chocolate Icecreams, Red Velvet Ice Cream, Ice Cream Roll, Waffles","Ice Cream, Desserts",500,847
Bulls N Bears - Bar Trade Xchange,false,true,3.9,155,080 45128627,Koramangala 5th Block,"Pub, Bar","Mango Cheesecake, Pizza, Beer, Mocktails, Crispy Water Chestnuts, Cosmopolitan, Prawn","Finger Food, North Indian, Continental, Pizza","1,000",848
Sherlock's Pub,false,true,3.9,596,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",849
Momoz,false,false,3.9,626,080 41739353,Koramangala 5th Block,Casual Dining,"Noodles, Thukpa, Chop Suey, Chicken Momo, Cheese Momos, Sweet Corn Soup, Prawn","Chinese, Momos",600,850
Kinpeetos,true,false,3.9,64,+91 8585982807,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",300,851
Bulls N Bears - Bar Trade Xchange,false,true,3.9,155,080 45128627,Koramangala 5th Block,"Pub, Bar","Mango Cheesecake, Pizza, Beer, Mocktails, Crispy Water Chestnuts, Cosmopolitan, Prawn","Finger Food, North Indian, Continental, Pizza","1,000",852
Sherlock's Pub,false,true,3.9,596,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",853
Momoz,false,false,3.9,626,080 41739353,Koramangala 5th Block,Casual Dining,"Noodles, Thukpa, Chop Suey, Chicken Momo, Cheese Momos, Sweet Corn Soup, Prawn","Chinese, Momos",600,854
Momo Blues,true,false,3.9,28,+91 8296129143,Koramangala 5th Block,Quick Bites,"Momos, Noodles","Chinese, Momos, Nepalese, Tibetan",200,855
Cream Chemistry,true,false,3.9,231,+91 9916025496,Koramangala 5th Block,Dessert Parlor,"Rolls, Chocolate Icecreams, Red Velvet Ice Cream, Ice Cream Roll, Waffles","Ice Cream, Desserts",500,856
Paratha Plaza,true,false,3.9,41,080 40978174,Koramangala 5th Block,Quick Bites,Sattu Paratha,North Indian,250,857
Juice Junction,true,false,3.9,70,080 40927571,Koramangala 5th Block,"Beverage Shop, Quick Bites","Sandwiches, Sandwich","Juices, Fast Food",150,858
Kinpeetos,true,false,3.9,64,+91 8585982807,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",300,859
Cream Chemistry,true,false,3.9,231,+91 9916025496,Koramangala 5th Block,Dessert Parlor,"Rolls, Chocolate Icecreams, Red Velvet Ice Cream, Ice Cream Roll, Waffles","Ice Cream, Desserts",500,860
Sherlock's Pub,false,true,3.9,599,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",861
Momoz,true,false,3.9,626,080 41739353,Koramangala 5th Block,Casual Dining,"Noodles, Thukpa, Chop Suey, Chicken Momo, Cheese Momos, Sweet Corn Soup, Prawn","Chinese, Momos, Seafood",600,862
Momo Blues,true,false,3.9,28,+91 8296129143,Koramangala 5th Block,Quick Bites,"Momos, Noodles","Chinese, Momos, Nepalese, Tibetan",200,863
Kinpeetos,true,false,3.9,64,+91 8585982807,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",300,864
Sherlock's Pub,false,true,3.9,599,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",865
Sherlock's Pub,false,true,3.9,600,+91 8884445642,Koramangala 5th Block,"Pub, Casual Dining","Mai Thai, Cocktails, Tiramisu Martini, Beer, Chilli Chicken, Beef Chilli, Long Island Iced Tea","Continental, North Indian, Chinese","1,300",866
Billionaires Cafe,true,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,867
Dhuaan,false,false,3.8,109,+91 7406434444,Koramangala 5th Block,Cafe,"Paneer Pizza, Oreo Shake","Cafe, Continental",800,868
Dosa Plaza,true,false,3.8,139,080 49653350,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,869
Just Bake,true,false,3.8,122,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,870
Uday Sweets,true,false,3.8,33,+91 9449111794,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250,871
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,872
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,873
Kritunga Restaurant,false,false,3.8,1159,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,874
Billionaires Cafe,true,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,875
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,876
Uday Sweets,true,false,3.8,34,+91 9449111794,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250,877
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,878
Kritunga Restaurant,false,false,3.8,1159,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,879
Billionaires Cafe,true,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,880
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,881
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,882
Dosa Plaza,true,false,3.8,139,080 49652583,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,883
Dhuaan,false,false,3.8,109,+91 7406434444,Koramangala 5th Block,Cafe,"Paneer Pizza, Oreo Shake","Cafe, Continental",800,884
Dosa Plaza,true,false,3.8,140,080 49652583,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,885
McDonald's,true,false,3.8,295,080 66000666,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Cheesy Fries, Paneer Pockets, Tikki","Burger, Fast Food",500,886
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,887
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,888
Uday Sweets,true,false,3.8,33,+91 9449111794,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250,889
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,890
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,891
Dosa Plaza,true,false,3.8,140,080 49652583,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,892
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,893
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,894
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,895
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,896
Kritunga Restaurant,false,false,3.8,1161,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,897
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,898
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,899
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,900
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,901
Kritunga Restaurant,false,false,3.8,1161,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,902
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,903
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,904
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,905
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,906
McDonald's,true,false,3.8,295,+91 8928304180,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger",500,907
Dosa Plaza,true,false,3.8,140,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,908
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,909
Dosa Plaza,true,false,3.8,140,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,910
McDonald's,true,false,3.8,295,+91 8928304180,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger",500,911
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,912
Kritunga Restaurant,false,false,3.8,1161,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,913
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,914
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,915
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,916
Uday Sweets,true,false,3.8,34,+91 9449111794,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250,917
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,918
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,919
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,920
Uday Sweets,true,false,3.8,34,+91 9449111794,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250,921
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,922
Kritunga Restaurant,false,false,3.8,1161,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,923
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,924
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,925
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,926
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,927
McDonald's,true,false,3.8,295,+91 8928304180,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger",500,928
Dosa Plaza,true,false,3.8,140,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,929
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,930
Dosa Plaza,true,false,3.8,141,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,931
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,932
McDonald's,true,false,3.8,295,+91 8928304180,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger",500,933
Sonar Bangala,true,false,3.8,76,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,934
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,935
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,936
Kritunga Restaurant,false,false,3.8,1161,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,937
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,938
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,939
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,940
Kritunga Restaurant,false,false,3.8,1162,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,941
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,942
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,943
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,944
Sonar Bangala,true,false,3.8,75,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,945
Dosa Plaza,true,false,3.8,141,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,946
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,947
Dosa Plaza,true,false,3.8,141,080 71967784,Koramangala 5th Block,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese, Beverages",200,948
Barbeque Delight,true,false,3.8,66,+91 9538670393,Koramangala 5th Block,Casual Dining,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ",800,949
McDonald's,true,false,3.8,295,+91 8928304180,Koramangala 5th Block,Quick Bites,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger",500,950
Sonar Bangala,true,false,3.8,75,080 43729350,Koramangala 5th Block,Quick Bites,"Kosha Mangsho, Daab Chingri, Fish Curry, Dum Biryani","Bengali, North Indian",500,951
Taj Darbar,true,false,3.8,149,+91 9739977415,Koramangala 5th Block,Casual Dining,"Chicken Kebab Biryani, Rolls, Raita","Biryani, Mughlai, Chinese",600,952
Just Bake,true,false,3.8,123,+91 8970010111,Koramangala 5th Block,Bakery,"Coffee, Cup Cake","Bakery, Desserts",400,953
Billionaires Cafe,false,false,3.8,47,+91 9845553555,Koramangala 5th Block,Cafe,Friendly Staff,"Cafe, Italian",600,954
Kritunga Restaurant,false,false,3.8,1162,080 65665777,Koramangala 5th Block,Casual Dining,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese",650,955
Niice Cream,false,false,3.8,38,+91 9742339885,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,"Ice Cream, Beverages, Desserts",400,956
